Run_ID,T_0,A_0,Z_0
1,484.5710116798981,-0.7141450248764407,18.062214355673277
2,1274.2085521029446,11.468386312464688,-17.889624205000693
3,1250.558198414035,-21.253649292557046,-4.495515171755898
4,736.857515470835,-22.731579282970067,-20.50769319708027
5,769.8508222161048,7.1475573344047305,10.34393841809299
6,1392.9200329872074,-19.333304238997286,14.689277740198754
7,1157.1575543632262,11.487830043989256,5.134498429970304
8,281.2060423743565,4.498409038292632,-21.081434167079138
9,626.0336475128511,-14.967893506612922,1.9047300313535018
10,1376.1603376639523,18.71650671495508,-17.770801731489566
11,793.0930478967224,1.0131838115327128,-9.528942731520024
12,1135.6915313655263,4.407373604358206,-8.69241390147587
13,1087.0327760464693,-4.813632760735949,0.46629253830839446
14,431.8716881493174,-18.410094826482165,-3.307245958864929
15,739.9429409658064,21.85942281092278,-22.51854819293195
16,440.58098894253186,24.212499807218855,16.960114634892605
17,520.5546527687445,-22.129768913095855,-19.735873237087436
18,1309.974170050848,10.108176023939258,16.74396944630282
19,860.8199483757379,-13.501324290261618,23.995700361002434
20,1388.421064461984,-1.78181340711539,22.977446357101535
21,649.9442765246022,20.570548986261947,20.446287025827033
22,639.4371309512869,6.488306105636564,-18.83940263803754
23,1071.7005076373289,15.35810080036675,23.996162951078404
24,594.6925846659866,-8.186715955778677,24.413715263879332
25,1367.523097786827,2.5957023625497513,-9.872241103470214
26,1097.5251052905487,-2.6415809781743285,-4.131709312956911
27,443.45543823275005,8.963517127892338,1.6191066858000163
28,1008.0890689421606,12.91638506158231,2.2499479181148203
29,959.6026003328092,-9.24357803023016,-10.728516867473308
30,1020.2361939789562,1.9234894049710185,-0.31637081693433444
31,894.1081394594289,11.708890546113764,24.621000104525073
32,633.569104101637,6.585875760601219,-6.872631180797526
33,716.4247173735052,5.838350650040265,8.46732172026536
34,419.1003150230465,-2.511607738098842,-5.475540279694073
35,452.2195740436594,-22.459428195998086,13.306161315903246
36,1124.8632890658496,-10.492055352563174,14.552008916314414
37,499.0975329724264,0.42118406642797623,5.15932889189023
38,635.1980369449811,10.231398210587045,18.922108750795168
39,373.9387078681743,24.864864715694623,16.15557257290643
40,1340.7437240749543,-0.4929432851153379,-0.0005266699731656388
41,1054.9290577047323,18.13438691709066,-9.928804114885569
42,811.4034854093096,-24.396207383842917,-22.192274448624655
43,1141.9261403301152,15.492572216957761,18.542037682347882
44,840.7981306741234,-3.342334563090148,-13.156466795314792
45,305.32096101076866,-3.7633897938505783,21.481892378506984
46,1188.0561393456037,-2.578652528393878,6.0050287160531575
47,586.2348597702364,18.597878415060237,22.344829916135275
48,1048.0885138771437,-8.419675092325402,-11.122143797630574
49,803.5188128455795,24.710949248786733,-0.789270349820363
50,911.2059917475908,24.120751811869454,-17.078731809220166
51,1147.850650077257,-15.062895940243697,-3.0865760498969443
52,883.0172820496949,-14.15609117693981,8.12574655982727
53,394.41386645219575,-1.0136139960474857,-5.889489561557866
54,1228.7003281685052,14.121593667762525,-6.675760068026825
55,855.9327504410057,0.7452599577831904,-17.01937916353967
56,1108.3598367687894,24.799124271840498,23.110081403948648
57,1094.150411063558,-14.654301256983004,24.610776550007834
58,968.5984869462325,1.6128984071100518,-10.933566761876579
59,758.692735371926,11.312040213146744,-8.409608461931672
60,1145.0270304717433,1.3737063034641182,20.378336174267062
61,772.9340372872629,22.87023040292803,7.6927680706376265
62,1186.3246302775765,21.573449704247935,19.56218632865592
63,930.2870748566916,21.84486167399031,-16.826812027558567
64,721.0207399786341,8.897202463516557,-6.054770531357413
65,790.2778337137735,-23.346380432102304,20.812477419541878
66,405.7880127059558,1.7963064139423608,21.974850238434215
67,622.1218694524982,-14.27797288005152,-21.27579550301097
68,1068.3049117830415,8.788427021657583,1.3321968539525102
69,1285.5352306544146,-9.411360324868939,-19.809631023857033
70,712.4254107916817,-3.1172753212289237,16.031630349197314
71,1104.9765903447453,21.447222207167066,-10.610672916644075
72,913.2700437059534,15.482115119752159,2.123255680196106
73,350.74417221482213,-13.71873692258559,-0.85804063835241
74,380.4906925116736,11.995327270813348,-19.406891094468666
75,1027.9074328421416,1.1242874043337672,16.925521726797996
76,1252.5377909524987,-22.446315284018553,-24.46796177374676
77,1150.2645035190424,2.6619443728792724,2.5477109593027727
78,936.138835624201,-19.706600678219655,-5.509205847830906
79,322.7056028086419,18.853299396673272,-2.0080327200139756
80,573.0937921738469,-12.149194889430131,-21.23302462630371
81,1304.135257122246,14.823296943620221,-15.887390999668499
82,660.865601911162,0.061321736550734585,-3.649054844075682
83,581.0579533994153,-1.913970221489059,0.9748346648305031
84,1052.3219880572528,-23.72818647491126,-18.203937073427184
85,709.239292089023,-24.575306047090038,-9.937876186567362
86,811.8433739064708,6.285102663261021,-1.8416969574568292
87,875.9593636347033,-24.781650047452995,-12.488018481544556
88,1044.6616404210977,17.518996964186222,1.8736319841258187
89,253.89693817875602,12.12457160533961,-19.659578005173515
90,769.7286309270072,-4.604172569644533,7.130388530249057
91,655.7053507836338,23.827931576145126,-16.596201565200666
92,681.8724449127835,3.2211537046759062,1.4049756213655726
93,1354.26690393946,1.6226979978121463,-13.042625782318161
94,1394.8621291717718,1.0924513752240195,-21.287517707051336
95,1167.495820704055,-19.95761217931948,-4.5643961996382
96,1220.1860692376113,13.774635352615839,-22.632265506629867
97,995.046052546269,-16.968996639758277,21.91462019860397
98,806.7088682683965,22.348542745805055,17.462024842157412
99,502.4678655651427,-9.065756844219985,-4.943092192665809
100,954.8682521335054,-0.48577194042600524,3.276030595582558
