# SIMULATION SETTINGS
# theory = MIS
#   C_τπ = 0.20799208610746486
#   C_η = 0.07957747154594767
#   C_λ1 = 0.0
# tspan = (0.2, 10.0)
# n_points = 10000
# T_range = (2.0, 7.0)
# A_range = (-5.0, 20.0)
# seed = 5
Run_ID,T_0,A_0
1,3.0198739638256438,-4.030829035946064
2,6.45308066131715,18.823426037161028
3,6.35025303658276,19.212952443216494
4,4.116771806394935,0.296450181404869
5,4.260220966156977,7.14292748756178
6,6.969217534726989,13.234193156232344
7,5.944163279840113,-3.1268246462785236
8,2.135678445105898,-3.865789641485033
9,3.634928902229787,7.734373284022189
10,6.896349294191097,0.7195272697213086
11,4.361274121290098,9.352451294065393
12,5.850832745067505,-2.328023663052482
13,5.639272939332475,0.016053246693538803
14,2.7907464702144233,16.85825335747754
15,4.130186699851333,8.006591905766356
16,2.8286129954023123,9.703686802179103
17,3.1763245772554107,8.072684099929191
18,6.608583348047165,6.93526900439843
19,4.655738905981469,4.492145416134971
20,6.949656802008627,7.303661444627561
21,3.7388881588026184,-3.564884456547927
22,3.693204917179508,12.554088011969629
23,5.572610902770996,0.7493378548691911
24,3.498663411591246,6.609093296442305
25,6.858796077334031,8.92682241157388
26,5.684891762132821,15.70541730843495
27,2.8411106010119567,-3.210798255376794
28,5.296039430183306,18.43634032800292
29,5.08522869709917,8.797851181274876
30,5.34885301729981,6.179209510912836
31,4.8004701715627345,11.981758563946169
32,3.667691756963639,13.958192530791155
33,4.027933553797849,8.576261418821264
34,2.7352187609697673,-3.6020635698436703
35,2.879215539320258,12.12727166016326
36,5.803753430721084,-2.1775843353946067
37,3.0830327520540277,10.419175325020133
38,3.674774073673831,6.244196130950579
39,2.5388639472529317,-3.729714097999044
40,6.742364017717192,2.253972323718413
41,5.499691555237967,7.428864937960157
42,4.440884719170912,-3.469705661777568
43,5.8779397405657186,7.417920189218524
44,4.568687524670102,18.496607900104195
45,2.2405259174381245,16.56719345854533
46,6.078504953676537,-4.6981036919214585
47,3.461890694653202,15.24628610847888
48,5.469950060335407,5.828832718454926
49,4.406603534111215,19.360122328740612
50,4.874808659772134,-0.8862382695802147
51,5.90369847859677,16.071740630881706
52,4.752249052389978,-1.083225801488231
53,2.627886375879112,19.855474624393366
54,6.255218818123936,19.560375905934727
55,4.63449021930872,-0.031447970121848634
56,5.731999290299084,0.42195441153009483
57,5.670219178537209,2.0611598662674186
58,5.124341247592315,-3.0613899312939354
59,4.21170754509533,11.131267934731905
60,5.891421871616275,5.874908358690325
61,4.273626249075056,0.172849371508498
62,6.070976653380767,8.306449203555026
63,4.957769890681268,13.156020106573372
64,4.04791626077667,8.186853151732059
65,4.349034059625102,13.82271907209796
66,2.6773391856780684,8.430565503809188
67,3.617921171532601,18.99495835252939
68,5.557847442534963,-0.41479105184441956
69,6.502327089801803,-4.173190216051152
70,4.010545264311659,8.39815320697118
71,5.717289523238023,0.3610135599742401
72,4.883782798721537,11.894213510828791
73,2.438018140064444,17.444816792573402
74,2.5673508370072766,0.6186570155435298
75,5.3822062297484425,19.776950933017858
76,6.358859960663038,10.827293798024392
77,5.914193493561054,0.640631538707205
78,4.983212328800874,13.497663635406674
79,2.316111316559313,8.062143702166884
80,3.40475561814716,-3.7231576420092765
81,6.5831967700967216,14.599129721150256
82,3.786372182222444,12.612306548871565
83,3.4393824060844143,7.6424260935072255
84,5.488356469814143,-1.6041794991248342
85,3.9966925743001003,14.91164847181011
86,4.44279727785422,7.530660868275367
87,4.721562450585667,6.5430148892554705
88,5.455050610526511,-4.364093237455631
89,2.0169432094728523,7.511864463354247
90,4.25968969968264,11.452660404319836
91,3.7639363077549293,-4.820555064968655
92,3.877706282229493,16.68364990452823
93,6.801160451910695,13.562285802669805
94,6.977661431181617,5.197913715177734
95,5.989112263930673,19.413965788072563
96,6.218200301033093,9.110576852337953
97,5.847416290394173,8.521950232519043
98,5.2093502747600775,11.899896304061002
99,3.928587476066764,5.66406819854727
100,2.905511009177953,6.956103785200831
101,2.3257899446142694,4.966293461164463
102,4.869346453619695,16.866706140403767
103,3.0044242090453985,13.923219361027172
104,4.530418021499846,-3.9047519330806506
105,6.242558319425317,-2.2642831270050885
106,4.620700703072032,3.491748562396637
107,4.771895330414386,15.378067673286914
108,6.575393003289772,15.967340813837225
109,2.89717393864463,17.268773404414947
110,5.221462382958076,12.558720842602188
111,6.2562894339221105,17.12218284082904
112,4.700698159381636,17.616988604448597
113,5.550237144395816,3.1604193478772125
114,6.611869021615132,16.946590704530887
115,3.3133592476603155,5.669348364802769
116,4.4245373790353675,12.969648592663184
117,3.904367475332302,16.19665341209254
118,3.843009045405089,0.09615505090459386
119,3.126446361206828,8.292167404955023
120,3.92351341524831,13.938459803395691
121,3.440846856519012,16.210870481747985
122,6.982773127298041,16.765828026340504
123,2.0126420632532156,11.913201959300508
124,3.780982753754548,17.925596574736527
125,2.309345859625727,19.817835349083186
126,4.06175570232496,12.005960408960153
127,6.3344362821821125,0.6254498585077997
128,2.405030638173078,4.387030415426501
129,3.97578747941959,19.57525754220257
130,3.6911238038052008,4.4018698727480725
131,5.220544135000386,1.737280460686601
132,3.041625344914359,13.265734868194045
133,4.45686262688621,-1.7906041931130057
134,2.8237658074565166,4.300014529970706
135,4.159140383518482,9.727757480457605
136,6.25125788160255,16.716128157435673
137,5.769149949344943,1.6051591800089877
138,6.779284538235821,18.162234953136362
139,2.0209110065860667,1.4103814136016481
140,4.368451080543521,-1.258831479933976
141,6.412671654415755,4.04316822533367
142,5.22361162814857,1.4082059503364404
143,5.216540727260255,12.210780270313226
144,5.416662211469614,14.694749495300705
145,3.175291203423094,19.84473265445629
146,2.469498116139217,-1.0132465768972212
147,4.463267756881635,8.718779130813125
148,6.647715775011461,13.316782372733982
149,5.204280146713091,1.5202315603298535
150,5.3514775318136945,15.764405829474367
151,6.72147317734929,11.199608882439893
152,3.2422714864158757,2.5701273022323576
153,5.641498485877483,19.85761995831407
154,4.377423781196514,13.151470672048525
155,2.115664880762039,10.792358937129219
156,4.437348181331648,3.610985180118142
157,6.535562438349682,11.540222638711043
158,2.776904737253339,4.375999837299279
159,3.245327709896837,7.966158023596568
160,4.959582059042096,-1.9874257239248556
161,4.084584652743599,10.393685877159252
162,3.126672831633861,4.249345151316476
163,5.677725421618131,1.2658856991193668
164,5.3289893634992564,-1.1786783494404771
165,4.783759404980754,4.637776397736534
166,5.492268102160883,2.0133146802268485
167,6.819142749143943,18.664593604527028
168,3.0620041260728375,5.4177463184562775
169,4.067392784482197,8.123336535791275
170,5.30800906525618,7.772701089284094
171,4.379196699997519,12.864458099503803
172,4.029859496571938,8.29516275057497
173,6.162518633806858,18.031752488699475
174,5.392160493264315,12.698833411040496
175,2.878012377309438,12.752480619581696
176,6.747316337536481,3.5795157445858745
177,5.142809164124529,-1.631375121890331
178,5.933180966985015,2.9061134326737283
179,6.976868833655836,14.902625427722302
180,2.9294756030346436,8.582673187966138
181,2.874353592679049,18.001471134274336
182,4.977980938524629,0.040507550434061734
183,3.6872426086098558,8.43224814784304
184,6.245493087712257,15.684919429857558
185,4.660733904710518,18.651963642695943
186,4.8140717603437615,-4.453149180573691
187,6.536498450585279,6.036443663001675
188,2.797265897352935,10.82321759762877
189,6.265201755450837,1.4056226964125162
190,6.098093720910658,16.88466932705377
191,5.848768301007366,5.73608517008684
192,2.456037611184817,0.2968081855128384
193,5.304763231734427,6.843150634570701
194,3.4644977463395654,-3.1024001849605503
195,2.548078098400194,7.2083702928346725
196,3.8658018115894115,-3.7480814846348838
197,4.086450597219779,7.844685032823264
198,5.047903449984535,8.703769365132496
199,6.222550326755509,19.810793616385112
200,5.256403384539571,-2.7352977000089496
201,5.7660729054676425,4.164797446415729
202,5.298859021004302,-4.40088354497075
203,5.1277689434937965,19.778798746236465
204,4.624057580861567,15.27211519002719
205,4.395987517799303,-1.6906267418627645
206,6.436150516285605,13.384703348072971
207,4.832125019097097,3.521088614075909
208,6.541422907680667,19.95523895432422
209,5.963902227561771,0.6589449506591452
210,3.500215254371188,5.304258742340714
211,2.5853569407606214,2.1500690533885773
212,4.991888000708077,7.105328299924009
213,3.0289051549600265,0.35449694911152285
214,6.989158889406705,6.25624550685867
215,6.643139345876877,10.479669707503465
216,3.1277599490632944,9.652379978838756
217,3.7606613682677876,13.441070587499876
218,6.033444489533648,11.783608401763058
219,3.3971867899989987,2.4860769317923346
220,2.3359625615039126,5.995379900756911
221,6.287782672681303,10.12533101047741
222,5.3119269866646945,12.35197490276256
223,4.531549100584671,-0.39444110072330396
224,5.383926076907027,14.465701126207577
225,4.307110993911845,11.23870975931883
226,2.8924742124672838,11.72031639433008
227,3.7208261685473163,4.790599723031534
228,6.227306398522229,16.951604597959246
229,6.797233506208595,15.616530229387607
230,4.184170598974883,19.42013813898198
231,5.388879651236649,-2.0205314725569785
232,3.560124839247763,8.419933448596947
233,6.361835779587658,10.924057221536147
234,4.921334802900883,6.922518211280256
235,4.926615316097792,11.386585863703996
236,2.9433011766591592,-3.2812195603982532
237,3.665836365908631,17.249737419134107
238,5.750237065075866,9.690108415490947
239,3.2225267647317777,-4.068874906946524
240,3.4818985206759274,-2.268169284345851
241,2.979179647675709,6.4899450667710905
242,6.976023654326788,7.90181873101762
243,6.372671009405262,16.647410897892406
244,2.2045100713758186,-1.0502634049726192
245,5.679571987640321,-3.6350352752763144
246,4.941953364221318,5.684481332305879
247,6.571380905614496,4.910577605887221
248,6.070792415937789,13.104647157311994
249,3.532505618884201,-1.2937338940641845
250,5.726776481872398,11.461827178253259
251,3.7448004082226287,9.23090455329207
252,4.361470062088596,17.74184235510094
253,4.981713904856672,17.59049057988133
254,4.113017516203439,13.576603892137012
255,6.440576480354474,13.723079899602975
256,4.538531892715175,16.8241513619989
257,3.4530001033160844,3.194715591098575
258,2.9380940382777703,-0.3187116199858133
259,5.2510383455321215,8.66193436984121
260,5.077328730347151,11.400268340319684
261,6.260340608929191,2.0788597298435114
262,6.276555057204352,11.58653121266088
263,2.1161997793871743,6.19481008439511
264,2.5891748964832404,10.104049816621048
265,5.205085740030107,5.499941657332624
266,2.002375270441028,-0.541269809024457
267,2.8693379281367415,6.539691575007025
268,4.202681941378541,8.146698396839929
269,5.690556351409002,16.037108724672045
270,6.35366557119467,11.395011913671045
271,3.827833811414324,1.1571117694785737
272,4.0305349695563635,-3.1675605895284686
273,2.417620971917554,9.051508790102055
274,6.214446309579263,-4.793115570945096
275,6.500305853241836,11.52380257029536
276,3.5162074178207003,-0.22535897957946638
277,4.286571302622459,10.080576752825792
278,6.902941335156977,4.553707989021113
279,5.117615809699741,-3.2230742002566215
280,2.453244072610219,19.71340106727336
281,4.503504701943573,18.082992730575754
282,5.425861151564574,4.9699537520146375
283,3.426692917226084,0.6112382170381006
284,2.659036925560039,8.617818555455225
285,6.43825642797305,10.281991772891246
286,2.192680003422063,5.869404481750729
287,2.5032328787319695,19.30174064074137
288,4.989581705535005,10.88240190012932
289,6.9846649797408205,14.199392576067076
290,6.264500366096202,-4.635189761472187
291,6.795614145179998,12.67866239841829
292,6.866797148791708,1.4167378735791374
293,3.3395873488999337,16.630587479171272
294,5.3710289328438225,14.715942824881203
295,4.756397301083502,17.590599147736985
296,4.117323301809917,19.057804634454662
297,2.190825560856738,-4.826238619565514
298,4.659142059569051,7.541203710456136
299,4.376173120921873,-2.0388030118266047
300,6.387121184115114,15.185868528895334
301,6.636068224074828,2.6396021691246956
302,6.343579341186075,3.3593313522344417
303,5.73233578759554,13.70464639101625
304,4.756084191731278,-3.1635636134176535
305,3.117065939432697,11.722351281281469
306,5.623480268306398,-3.2988784517905474
307,3.809488023351048,5.0576333638878666
308,5.321895049337586,-3.906732110495646
309,6.796987877732633,9.757157748877697
310,3.9247124865179965,-4.1740724621143235
311,5.786670786904532,19.970648171400782
312,2.771798985432033,12.729522630823272
313,5.0507948903998,-4.840907455517744
314,6.830245816694289,3.9475527921222326
315,2.5792722316368124,-0.682931241147398
316,5.409863824668446,3.329338965487496
317,2.000737399115931,18.124192918585287
318,4.275565136060518,-3.7095368005447837
319,5.9553961968461575,10.638980215389326
320,3.05147064299616,6.650939635174787
321,2.0452824852710605,17.084313249553027
322,2.8572824669174577,-4.168450115402049
323,4.98393785478372,14.007265984266756
324,3.4237512153088963,2.7355701281016485
325,3.5953440119978897,16.970074885290416
326,2.6284113659569286,4.958795205584977
327,3.1128843604470715,11.19620007497048
328,5.665043992641072,-2.208504177801966
329,5.182518562567439,13.913119933060575
330,5.501704106002177,19.504626307860963
331,2.7959418608870656,9.324838223041533
332,2.9213983415066385,-3.892095808317157
333,2.6880795994343902,15.462325735201464
334,4.756555590519454,-4.894777562883352
335,6.969861131710455,-4.937948941974233
336,5.543288541930528,12.911977147629393
337,6.2458262488377025,19.10568556418691
338,5.803754853207279,8.052057162640846
339,2.5704356878824104,12.626069913552499
340,3.7314663712866536,3.7666863009990763
341,5.967321203333775,18.095281688254826
342,4.751522488371098,5.344279577588905
343,3.1487129542581425,9.792716223501584
344,2.15807642112558,18.68469404846618
345,2.289895368561856,-0.21123239174514552
346,4.71581930721586,13.257321991509151
347,6.796942432185572,-2.6516384750013873
348,2.025121885625745,19.888128141802003
349,2.016063485830643,6.5486536374868685
350,4.697272215649006,2.9044284887781036
351,2.4456235063897025,4.436742460868826
352,5.755667065980484,1.0969189130957249
353,6.686545699296167,6.8646054875374904
354,3.084931011821211,18.36982869793824
355,2.5632060128637133,11.188238423371303
356,3.1027903022498355,10.023647995503728
357,4.712001141696011,12.729407209664856
358,3.2022297814620817,16.84827606899909
359,4.285325043241069,-0.5042403266600006
360,2.421380381872862,8.609978836766468
361,6.7869017338208435,-3.3913896541125736
362,3.3131082462281385,17.65705928458295
363,3.2041159595342386,10.343594641595601
364,4.009040170992538,1.7093568413593543
365,5.303271045541207,7.350979866621072
366,4.3274458018746405,6.984710928387068
367,6.725493299030644,9.298615317004748
368,3.084968757312028,8.822705733592258
369,2.904176884314929,16.044889216463783
370,3.6835312367831663,9.911770027204502
371,2.8541026962715543,15.675434102455021
372,6.861556318538996,12.77023556933867
373,4.689237653121408,18.74311327394935
374,6.537153162563529,12.920490507365923
375,2.407094516251478,2.714389573919089
376,5.104178933615785,7.710503769262571
377,5.442349292105933,1.0332915506997704
378,6.086124612725749,14.17586515130104
379,4.382828722413425,14.162113491542563
380,4.589837464366012,17.43188168215071
381,4.538820363580445,8.330723774390304
382,3.456033951627083,10.144870341070998
383,5.27752467550096,13.205413174646438
384,6.664143190077022,18.3834017738703
385,2.5112177395002164,7.133274692996258
386,5.688940564955297,5.048295513663334
387,5.535875157731782,4.195577650888373
388,5.920904960462112,11.487406396538258
389,5.47584485129533,10.287236736634636
390,4.283066204131217,-0.7793967217756643
391,4.272662219007939,2.899180725198879
392,2.4442981417293397,-1.1548989141844554
393,3.044993084174177,11.025078122227864
394,3.622848857175694,-0.5781990555027603
395,5.5383045906838095,5.542406252206209
396,2.4221056142286175,3.8357466366194792
397,4.473485530111293,18.45213169432869
398,4.216797081128865,15.355597444237478
399,6.821822414938407,-3.2761859606417207
400,4.425494937324213,13.703769658790609
401,6.3141190373403875,13.379304261023155
402,4.546090633956825,5.314317592460858
403,6.992543442888615,15.134652107206175
404,2.773558083662575,16.58135087707471
405,6.886311627483486,17.265080178461243
406,6.741091924688886,-0.33867109574178134
407,2.762534242217216,1.2363405885728032
408,5.171453088144347,19.07289748282747
409,5.558287405878014,1.9010475574444925
410,3.048506814789418,5.95506707906261
411,5.67713493055646,12.217778981051985
412,4.60003044204011,15.891629082807821
413,2.7435701626324227,-4.788214976300021
414,2.565124904441246,-2.53777480384683
415,3.550879069167981,0.0994435335572268
416,3.4386967022977446,4.1895066824343346
417,3.488554896102427,1.8277553303645346
418,4.929468397128783,-1.6387036968786055
419,3.202695804589278,-0.1206919144631815
420,4.242644296457291,2.513898700936114
421,4.2393107157118575,16.278248356622175
422,5.253322908996603,-3.5777350972904145
423,5.907457899120137,19.616434720186433
424,3.5521390847054533,4.502822870671746
425,5.679836892400967,4.4990472987804
426,3.354959763142179,13.010362176775
427,2.246379926526102,8.498847062132894
428,6.568538545852439,3.0991292325266855
429,5.027113067650728,2.4348077060653193
430,2.2430882669295764,16.605472164753113
431,2.8831352823636482,5.287337671635399
432,4.226878482596913,15.513876157016377
433,6.372310977410324,-4.432943585849165
434,5.932447051773181,16.418470430510936
435,3.015130923812224,13.868041587402683
436,5.56608505246945,2.4614597836106853
437,6.068280592717543,3.528989392231715
438,6.429454314156809,-0.24980339938838014
439,6.2490220963241985,9.155182126896987
440,5.199401613875653,2.854885723236843
441,5.9024526320295685,-1.0835378203375585
442,2.0010152332891673,17.124060590903067
443,6.680982553622577,0.5416687349233911
444,3.575211645095724,12.160212880951555
445,4.640020648969701,11.22838778516131
446,3.174990726577168,18.091312568046895
