Run_ID,T_0,A_0,Z_0
1,2.563291832266045,-0.7141450248764407,14.449771484538623
2,6.920153123498921,11.468386312464688,-14.311699364000553
3,6.789661213937513,-21.253649292557046,-3.5964121374047195
4,3.955294170551947,-22.731579282970067,-16.406154557664216
5,4.137336251468245,7.1475573344047305,8.275150734474394
6,7.575149155744909,-19.333304238997286,11.751422192159001
7,6.2743188830458285,11.487830043989256,4.10759874397624
8,1.4412163008958092,4.498409038292632,-16.86514733366331
9,3.3438184038449066,-14.967893506612922,1.5237840250828008
10,7.482676769278042,18.71650671495508,-14.216641385191654
11,4.265576296053423,1.0131838115327128,-7.62315418521602
12,6.155879118105971,4.407373604358206,-6.9539311211806965
13,5.8874022072747145,-4.813632760735949,0.37303403064671414
14,2.272520901287339,-18.410094826482165,-2.6457967670919444
15,3.9723181470194575,21.85942281092278,-18.01483855434556
16,2.3205748672618176,24.212499807218855,13.568091707914085
17,2.7618332198672726,-22.129768913095855,-15.788698589669949
18,7.117491558435487,10.108176023939258,13.395175557042258
19,4.639262571042473,-13.501324290261618,19.196560288801948
20,7.550325890873891,-1.78181340711539,18.38195708568123
21,3.4757463944195663,20.570548986261947,16.357029620661628
22,3.4177727375374465,6.488306105636564,-15.071522110430031
23,5.80280571417639,15.35810080036675,19.196930360862723
24,3.1708926543036116,-8.186715955778677,19.530972211103467
25,7.435020402708161,2.5957023625497513,-7.897792882776171
26,5.945294114381752,-2.6415809781743285,-3.30536745036553
27,2.336434772857813,8.963517127892338,1.2952853486400109
28,5.451826688049881,12.91638506158231,1.7999583344918548
29,5.184300377029404,-9.24357803023016,-8.582813493978648
30,5.518849006725646,1.9234894049710185,-0.2530966535474697
31,4.822931689800424,11.708890546113764,19.69680008362006
32,3.385395630664516,6.585875760601219,-5.498104944638023
33,3.8425552713170665,5.838350650040265,6.773857376212288
34,2.20205426519006,-2.511607738098842,-4.38043222375526
35,2.384791293553627,-22.459428195998086,10.644929052722599
36,6.096133795331325,-10.492055352563174,11.64160713305153
37,2.643442578748766,0.42118406642797623,4.127463113512185
38,3.394383342225673,10.231398210587045,15.137687000636134
39,1.9528730295087962,24.864864715694623,12.924458058325143
40,7.287263981874609,-0.4929432851153379,-0.0004213359785332216
41,5.710268471114171,18.13438691709066,-7.943043291908456
42,4.366604973567147,-24.396207383842917,-17.753819558899725
43,6.190278858585937,15.492572216957761,14.83363014587831
44,4.528791274962058,-3.342334563090148,-10.525173436251833
45,1.5742714688301072,-3.7633897938505783,17.18551390280559
46,6.444803240706265,-2.578652528393878,4.8040229728425246
47,3.1242267698644692,18.597878415060237,17.875863932908224
48,5.672525457278434,-8.419675092325402,-8.897715038104458
49,4.323100931613217,24.710949248786733,-0.6314162798562926
50,4.917269872807276,24.120751811869454,-13.662985447376133
51,6.222967612432448,-15.062895940243697,-2.469260839917556
52,4.761737376129413,-14.15609117693981,6.5005972478618155
53,2.065845654668924,-1.0136139960474857,-4.711591649246291
54,6.669059413862862,14.121593667762525,-5.340608054421461
55,4.61229723262528,0.7452599577831904,-13.615503330831737
56,6.005075241496299,24.799124271840498,18.48806512315892
57,5.926674084438082,-14.654301256983004,19.68862124000627
58,5.233935593391262,1.6128984071100518,-8.746853409501263
59,4.075770996313871,11.312040213146744,-6.727686769545338
60,6.207388161949587,1.3737063034641182,16.30266893941365
61,4.1543480318211365,22.87023040292803,6.154214456510097
62,6.435249560127876,21.573449704247935,15.649749062924734
63,5.022550622691964,21.84486167399031,-13.461449622046855
64,3.8679140365186164,8.897202463516557,-4.8438164250859295
65,4.250043222874495,-23.346380432102304,16.649981935633505
66,2.128603027510239,1.7963064139423608,17.579880190747367
67,3.3222349892545697,-14.27797288005152,-17.020636402408776
68,5.784070358546907,8.788427021657583,1.0657574831620096
69,6.982648591119038,-9.411360324868939,-15.847704819085626
70,3.82048891410109,-3.1172753212289237,12.825304279357852
71,5.986408024413734,21.447222207167066,-8.488538333315262
72,4.928658374012102,15.482115119752159,1.6986045441568862
73,1.8248961168330506,-13.71873692258559,-0.6864325106819251
74,1.9890239048315692,11.995327270813348,-15.525512875574933
75,5.56117541846249,1.1242874043337672,13.540417381438395
76,6.800583706425174,-22.446315284018553,-19.574369418997406
77,6.2362861593414385,2.6619443728792724,2.038168767442219
78,5.054837980711769,-19.706600678219655,-4.407364678264724
79,1.670192026090498,18.853299396673272,-1.6064261760111798
80,3.051720327597918,-12.149194889430131,-16.98641970104297
81,7.085275088955229,14.823296943620221,-12.709912799734798
82,3.536005307388888,0.061321736550734585,-2.9192438752605483
83,3.095662951883774,-1.913970221489059,0.7798677318644032
84,5.695883844941804,-23.72818647491126,-14.563149658741747
85,3.802909358248858,-24.575306047090038,-7.95030094925389
86,4.369032078495204,6.285102663261021,-1.4733575659654647
87,4.722794988052876,-24.781650047452995,-9.990414785235643
88,5.653617526048872,17.518996964186222,1.498905587300655
89,1.2905370678589494,12.12457160533961,-15.727662404138814
90,4.1366620554348215,-4.604172569644533,5.704310824199247
91,3.5075333854757984,23.827931576145126,-13.27696125216053
92,3.651911525671945,3.2211537046759062,1.1239804970924574
93,7.361878746079562,1.6226979978121463,-10.43410062585453
94,7.585864760382762,1.0924513752240195,-17.030014165641067
95,6.331360741028773,-19.95761217931948,-3.651516959710559
96,6.622081600295802,13.774635352615839,-18.105812405303894
97,5.3798612477723955,-16.968996639758277,17.53169615888317
98,4.3407022084992075,22.348542745805055,13.969619873725932
99,2.6620385431755826,-9.065756844219985,-3.95447375413265
100,5.158178394027287,-0.48577194042600524,2.6208244764660478
