tau,simulation_id,T_0,A_0,PC1,PC2,ExplainedVariance_1,ExplainedVariance_2
0.2,1,0.01403720145631566,8.028664283581548,1.6617832480562975,0.009883627925144647,0.9999991566010535,8.433989464962596e-7
0.2,2,0.03526860673338957,16.069134966226695,-6.378685996952371,-0.011885412382170663,0.9999991566010535,8.433989464962596e-7
0.2,3,0.03463270707258271,-5.527408533087652,15.217857411561921,-0.009805435653084017,0.9999991566010535,8.433989464962596e-7
0.2,4,0.020820563104815486,-6.502842326760243,16.193290279489414,0.004071931756927563,0.9999991566010535,8.433989464962596e-7
0.2,5,0.02170767172247866,13.217387840707122,-3.5269397845750974,0.0018662078639937304,0.9999991566010535,8.433989464962596e-7
0.2,6,0.03846046557073043,-4.259980797738208,13.95042993499322,-0.013717942117746651,0.9999991566010535,8.433989464962596e-7
0.2,7,0.03212139419108009,16.08196782903291,-6.391519070171788,-0.008739057930641529,0.9999991566010535,8.433989464962596e-7
0.2,8,0.00856921917146578,11.468949965273136,-1.7785027915671578,0.015121571642466154,0.9999991566010535,8.433989464962596e-7
0.2,9,0.01784078271883194,-1.3788097143645288,11.069257479302323,0.006709087956588836,0.9999991566010535,8.433989464962596e-7
0.2,10,0.03800983871282082,20.852894431870354,-11.162445268606202,-0.014946515790063402,0.9999991566010535,8.433989464962596e-7
0.2,11,0.022332597828071406,9.168701315611592,0.5217467732558201,0.0015120017189194986,0.9999991566010535,8.433989464962596e-7
0.2,12,0.03154422579340362,11.408866578876417,-1.7184178690552065,-0.007849417385183993,0.9999991566010535,8.433989464962596e-7
0.2,13,0.030235911913210695,5.323002377914275,4.367446230819876,-0.006134165381812253,0.9999991566010535,8.433989464962596e-7
0.2,14,0.012620246665759529,-3.650662585478229,13.341109996260219,0.01208153398474442,0.9999991566010535,8.433989464962596e-7
0.2,15,0.02090352258404802,22.927219055209033,-13.236771031140636,0.002021098261237287,0.9999991566010535,8.433989464962596e-7
0.2,16,0.012854418276599626,24.48024987276444,-14.789802383436555,0.009966357405645929,0.9999991566010535,8.433989464962596e-7
0.2,17,0.01500471278675819,-6.105647482643263,15.796095047377035,0.009861223183864164,0.9999991566010535,8.433989464962596e-7
0.2,18,0.0362302559594764,15.17139617579991,-5.480947144230762,-0.012787033296397942,0.9999991566010535,8.433989464962596e-7
0.2,19,0.024153607086901296,-0.4108740315726678,10.10132222078839,0.0003315414990921976,0.9999991566010535,8.433989464962596e-7
0.2,20,0.038339499406891964,7.324003151303842,2.3664460037590787,-0.01437155201525669,0.9999991566010535,8.433989464962596e-7
0.2,21,0.01848368054092165,22.076562330932887,-12.386114470571616,0.0044978204135776,0.9999991566010535,8.433989464962596e-7
0.2,22,0.01820116931956716,12.782282029720132,-3.0918342090270143,0.005401804096446354,0.9999991566010535,8.433989464962596e-7
0.2,23,0.029823665043289926,18.636346528242054,-8.945897917310752,-0.006612130180672867,0.9999991566010535,8.433989464962596e-7
0.2,24,0.016998098863199234,3.096767469186073,6.593680249410047,0.007252507329211384,0.9999991566010535,8.433989464962596e-7
0.2,25,0.03777760464222647,10.213163559282837,-0.5227144353328088,-0.01400284419845219,0.9999991566010535,8.433989464962596e-7
0.2,26,0.030518024760026716,6.756556554404943,2.933892076397766,-0.006512134433621918,0.9999991566010535,8.433989464962596e-7
0.2,27,0.012931705126204476,14.415921304408943,-4.725473832412386,0.010562033158213751,0.9999991566010535,8.433989464962596e-7
0.2,28,0.028113310398206432,17.024814140644327,-7.334365647680449,-0.004794018621363303,0.9999991566010535,8.433989464962596e-7
0.2,29,0.026809628882573648,2.399238500048094,7.291209873047617,-0.0025123816124592593,0.9999991566010535,8.433989464962596e-7
0.2,30,0.02843991662119493,9.769503007280871,-0.07905450869763177,-0.004635490338575898,0.9999991566010535,8.433989464962596e-7
0.2,31,0.025048644416889282,16.227867760435085,-6.537419474175135,-0.0016760639345865778,0.9999991566010535,8.433989464962596e-7
0.2,32,0.018043392555110237,12.846678001996803,-3.1562301917096454,0.005555274951739329,0.9999991566010535,8.433989464962596e-7
0.2,33,0.020271175575549062,12.353311429026576,-2.6628634708791514,0.003360481444764232,0.9999991566010535,8.433989464962596e-7
0.2,34,0.012276855951782939,6.842338892854764,2.8481085184235315,0.011723298401704402,0.9999991566010535,8.433989464962596e-7
0.2,35,0.013167351115382048,-6.323222609358738,16.013670050748868,0.01171313325566973,0.9999991566010535,8.433989464962596e-7
0.2,36,0.03125308107328352,1.5752434673083062,8.11520520106174,-0.006900736442478305,0.9999991566010535,8.433989464962596e-7
0.2,37,0.014427783774201,8.777981483842463,0.9124660755872345,0.009442941674284723,0.9999991566010535,8.433989464962596e-7
