Run_ID,T_0,A_0,Z_0
1,643.7760531268723,-0.7141450248764407,18.062214355673277
2,1296.0853256502587,11.468386312464688,-17.889624205000693
3,1276.5480769507244,-21.253649292557046,-4.495515171755898
4,852.1866432150376,-22.731579282970067,-20.50769319708027
5,879.4419835698257,7.1475573344047305,10.34393841809299
6,1394.1513315981279,-19.333304238997286,14.689277740198754
7,1199.3910231696216,11.487830043989256,5.134498429970304
8,475.7789045701206,4.498409038292632,-21.081434167079138
9,760.6364914236594,-14.967893506612922,1.9047300313535018
10,1380.3063658963085,18.71650671495508,-17.770801731489566
11,898.6420830451185,1.0131838115327128,-9.528942731520024
12,1181.658221562826,4.407373604358206,-8.69241390147587
13,1141.4618584731702,-4.813632760735949,0.46629253830839446
14,600.2418293407404,-18.410094826482165,-3.307245958864929
15,854.7354729717531,21.85942281092278,-22.51854819293195
16,607.4364691264393,24.212499807218855,16.960114634892605
17,673.5016696785281,-22.129768913095855,-19.735873237087436
18,1325.6308361289614,10.108176023939258,16.74396944630282
19,954.5903921364791,-13.501324290261618,23.995700361002434
20,1390.434792381639,-1.78181340711539,22.977446357101535
21,780.3887501724976,20.570548986261947,20.446287025827033
22,771.7089342641066,6.488306105636564,-18.83940263803754
23,1128.7960715264892,15.35810080036675,23.996162951078404
24,734.7460482023369,-8.186715955778677,24.413715263879332
25,1373.171254693466,2.5957023625497513,-9.872241103470214
26,1150.129434805236,-2.6415809781743285,-4.131709312956911
27,609.8110141922718,8.963517127892338,1.6191066858000163
28,1076.2474917348281,12.91638506158231,2.2499479181148203
29,1036.1934524488424,-9.24357803023016,-10.728516867473308
30,1086.2820732869636,1.9234894049710185,-0.31637081693433444
31,982.0893325969196,11.708890546113764,24.621000104525073
32,766.8614338230914,6.585875760601219,-6.872631180797526
33,835.3073752215912,5.838350650040265,8.46732172026536
34,589.6915645842558,-2.511607738098842,-5.475540279694073
35,617.0509524708491,-22.459428195998086,13.306161315903246
36,1172.713151837006,-10.492055352563174,14.552008916314414
37,655.7762228902652,0.42118406642797623,5.15932889189023
38,768.2070739980279,10.231398210587045,18.922108750795168
39,552.384149978057,24.864864715694623,16.15557257290643
40,1351.0491633662666,-0.4929432851153379,-0.0005266699731656388
41,1114.9413954952138,18.13438691709066,-9.928804114885569
42,913.7680966424732,-24.396207383842917,-22.192274448624655
43,1186.8085507074866,15.492572216957761,18.542037682347882
44,938.0506296873193,-3.342334563090148,-13.156466795314792
45,495.6999243132437,-3.7633897938505783,21.481892378506984
46,1224.915941198542,-2.578652528393878,6.0050287160531575
47,727.7592319841083,18.597878415060237,22.344829916135275
48,1109.2905114637274,-8.419675092325402,-11.122143797630574
49,907.2546714811309,24.710949248786733,-0.789270349820363
50,996.2136453567055,24.120751811869454,-17.078731809220166
51,1191.7027109333862,-15.062895940243697,-3.0865760498969443
52,972.9273199540958,-14.15609117693981,8.12574655982727
53,569.2984114170313,-1.0136139960474857,-5.889489561557866
54,1258.4915754435478,14.121593667762525,-6.675760068026825
55,950.553141668657,0.7452599577831904,-17.01937916353967
56,1159.079865156826,24.799124271840498,23.110081403948648
57,1147.3416439220696,-14.654301256983004,24.610776550007834
58,1043.6248370425399,1.6128984071100518,-10.933566761876579
59,870.2244335681128,11.312040213146744,-8.409608461931672
60,1189.3701556070923,1.3737063034641182,20.378336174267062
61,881.9889873242606,22.87023040292803,7.6927680706376265
62,1223.4855641423458,21.573449704247935,19.56218632865592
63,1011.9762792294408,21.84486167399031,-16.826812027558567
64,839.1040895475674,8.897202463516557,-6.054770531357413
65,896.3164713287694,-23.346380432102304,20.812477419541878
66,578.694445278833,1.7963064139423608,21.974850238434215
67,757.4050225911942,-14.27797288005152,-21.27579550301097
68,1125.991014081643,8.788427021657583,1.3321968539525102
69,1305.4421470623424,-9.411360324868939,-19.809631023857033
70,832.0036002192153,-3.1172753212289237,16.031630349197314
71,1156.2850094152245,21.447222207167066,-10.610672916644075
72,997.9187317570919,15.482115119752159,2.123255680196106
73,533.2234466122443,-13.71873692258559,-0.85804063835241
74,557.7966590313825,11.995327270813348,-19.406891094468666
75,1092.619183652204,1.1242874043337672,16.925521726797996
76,1278.183392525977,-22.446315284018553,-24.46796177374676
77,1193.6967637766002,2.6619443728792724,2.5477109593027727
78,1016.810342472166,-19.706600678219655,-5.509205847830906
79,510.0611501462694,18.853299396673272,-2.0080327200139756
80,716.9035674479603,-12.149194889430131,-21.23302462630371
81,1320.8073863183772,14.823296943620221,-15.887390999668499
82,789.4107146222643,0.061321736550734585,-3.649054844075682
83,723.4826571560386,-1.913970221489059,0.9748346648305031
84,1112.7877292646872,-23.72818647491126,-18.203937073427184
85,829.3715891170191,-24.575306047090038,-9.937876186567362
86,914.131482792302,6.285102663261021,-1.8416969574568292
87,967.0968656112767,-24.781650047452995,-12.488018481544556
88,1106.4596160000372,17.518996964186222,1.8736319841258187
89,453.2192097998419,12.12457160533961,-19.659578005173515
90,879.3410429397015,-4.604172569644533,7.130388530249057
91,785.1478984734365,23.827931576145126,-16.596201565200666
92,806.7641936236037,3.2211537046759062,1.4049756213655726
93,1362.220485863032,1.6226979978121463,-13.042625782318161
94,1395.7556719245072,1.0924513752240195,-21.287517707051336
95,1207.9313301468278,-19.95761217931948,-4.5643961996382
96,1251.4580571962877,13.774635352615839,-22.632265506629867
97,1065.472826016483,-16.968996639758277,21.91462019860397
98,909.8899346565015,22.348542745805055,17.462024842157412
99,658.5604106842483,-9.065756844219985,-4.943092192665809
100,1032.2824691537653,-0.48577194042600524,3.276030595582558
